x,y,t,K,W,S,h_xgb,h_svm,h_rf,h_ann,h_true
22336.801078796387,7818.939651489258,1095.99951171875,86.4000015258789,0.0005846045198531,0.050000000745058,239.38419,238.77522147484453,238.70902437078888,234.5222562535774,238.76528930664065
11854.726829528809,25690.801712036133,1460.99951171875,830.0,2.1447329685981386e-05,0.050000000745058,207.7672,208.72985599653657,208.4984578450521,208.09921087529528,208.41314697265625
2370.9453659057617,32144.529678344727,1460.99951171875,173.36619567871094,2.17573875890528e-05,0.0099999997764825,181.14522,180.85016272240256,181.01783220079207,179.22264511782214,181.0216217041016
16097.471168518066,10549.363021850586,730.0001220703125,30.0,1.4722669985822917e-05,0.050000000745058,235.96115,236.04749039444798,236.55291910807293,237.23672390595328,236.6032867431641
3369.238151550293,17499.53160095215,0.0,10.0,0.0,0.050000000745058,246.69232,272.7258623421785,246.11776021321614,253.7437892474435,246.13580322265625
21338.50829315185,7074.278732299805,485.0001220703125,86.4000015258789,-2.566311153618076e-06,0.050000000745058,239.06322,239.11064982279538,239.1014544959248,240.38547597071394,239.1253967285156
15598.3247756958,11045.803634643557,245.0001373291016,30.0,3.1285703338937056e-06,0.050000000745058,239.8175,239.4577390301705,240.62923207600912,239.35947945194872,241.0462951660156
7861.555686950684,29662.326614379883,1824.0,691.2000122070312,-2.2423678769756813e-05,0.050000000745058,197.27136,197.12516999142596,197.13884412819996,195.17105250708912,197.15603637695312
15348.751579284668,22215.71742248535,0.0,86.4000015258789,0.0,0.0100388601422309,217.56792,215.71432629767324,216.15605208527097,211.40069614226485,215.99969482421875
11605.153633117676,27180.12355041504,1824.0,900.0,-0.0002897711316254,0.050000000745058,206.39005,205.95554829227703,205.66558083923863,202.28319874471546,205.718017578125
14100.885597229004,14024.447311401367,0.0,15.0,0.0,0.050000000745058,238.65436,241.26918997019703,238.4662872314453,240.6243047473179,238.4243927001953
13601.739204406738,18988.85343933105,123.0000228881836,1695.1290283203125,-0.0001049663817534,0.1000000014901161,219.47482,219.6278517418982,219.59152195385673,217.69301137906137,219.6378631591797
6114.543312072754,19237.07374572754,850.9998779296875,10.0,-2.29085963649397e-05,0.050000000745058,256.3124,251.9732127017109,255.34713839610686,253.3920030578427,255.3531188964844
8111.128883361816,15265.548843383787,1460.99951171875,10.0,2.4829065462826056e-05,0.050000000745058,259.41452,263.52105578359794,258.4187231542888,259.25008450599864,258.3782653808594
2870.091758728028,32144.529678344727,245.0001373291016,172.8000030517578,9.50710224582316e-06,0.0099999997764825,182.05228,182.0942718372719,181.68250874837238,179.9370773992171,181.51953125
13851.312400817871,10301.142715454102,1095.99951171875,30.0,8.588857308457708e-06,0.050000000745058,241.90514,242.32477020316244,241.87051802317302,242.66213572716308,241.86778259277344
13102.592811584473,32144.529678344727,1339.0,86.0,7.628356604998464e-05,0.050000000745058,198.16275,198.2652665217489,197.71514231363932,197.30411819587042,197.63584899902344
23834.240257263184,8563.600570678711,365.0001220703125,86.4000015258789,-2.898260804872989e-07,0.050000000745058,238.84654,240.18223660571195,239.0818814452268,240.2579514920089,238.9890899658203
9358.99486541748,36364.27488708496,0.0,86.4000015258789,0.0,0.050000000745058,185.88338,186.60010321415334,184.00103342692057,181.85115147889687,184.02490234375
2870.091758728028,32144.529678344727,245.0001373291016,172.8000030517578,9.50710224582316e-06,0.0099999997764825,182.05228,182.0942718372719,181.68250874837238,179.9370773992171,181.51953125
14600.03199005127,14520.887924194336,2069.0,15.0,4.2550080900318e-06,0.050000000745058,228.84663,231.44458303964757,227.46156158447266,227.64120781806048,227.4566345214844
4117.957740783691,27676.564163208008,485.0001220703125,86.4000015258789,1.0608856229690896e-05,0.050000000745058,195.69261,193.95941832329194,195.37191263834634,188.7991248605928,195.2823181152344
11605.153633117676,26931.903244018555,1947.00048828125,900.0,3.782474022036193e-05,0.050000000745058,206.49591,206.35885516609608,206.14755120171444,205.09204352670142,206.2449493408203
21837.65468597412,15265.548843383787,850.9998779296875,65.0,3.623626332754775e-05,0.050000000745058,233.6592,233.75029463735999,233.2104214164538,232.19255166955037,233.3609619140625
21837.65468597412,12038.684860229492,608.0,82.79963684082031,-1.4805398502126916e-05,0.0416126698255538,234.48843,235.0064584059571,234.68652710020774,234.48632310905566,235.36572265625
21088.935096740723,16258.430068969728,2312.00048828125,65.0,0.0001186281601562,0.050000000745058,233.54156,232.86512681632308,234.27147018008765,232.21451117556026,234.37451171875
15348.751579284668,11790.464553833008,2555.0009765625,30.0,2.6735709365686604e-05,0.050000000745058,235.26208,233.69991600568332,235.16203318277994,232.11397068880467,235.7865447998047
18842.776329040527,22712.15803527832,2555.0009765625,86.0,0.000138878079885,0.050000000745058,226.73138,226.32420360506228,227.93725626627605,224.7249101004084,227.9275665283203
16846.190757751465,21222.83619689941,123.0000228881836,86.4000015258789,2.48571668891008e-05,0.050000000745058,221.8874,220.05996653629825,221.86993391927084,220.0760655099804,221.8404083251953
14600.03199005127,22463.93772888184,608.0,166.35850524902344,3.6826783580221626e-05,0.050000000745058,215.98808,216.54329710576368,215.50966971621585,216.16299862391577,215.9157257080078
23834.240257263184,7818.939651489258,2189.0,86.4000015258789,0.0001100065835188,0.050000000745058,239.70662,239.97987844264344,240.02466337652635,240.96016254770447,239.5861968994141
7861.555686950684,34626.73274230957,1580.99951171875,15.552000045776367,-3.483975819388053e-05,0.050000000745058,187.45648,187.8747496169011,187.42885754663888,192.03128169706088,187.4213714599609
7112.836097717285,21719.276809692383,0.0,10.0,0.0,0.050000000745058,236.50029,236.22255229458432,232.01443084716797,236.09033831232162,231.3448028564453
11605.153633117676,21222.83619689941,1339.0,30.0,4.0861319450353043e-07,0.050000000745058,219.26997,222.35392354760577,219.3722352939182,219.8095094390578,218.84347534179688
20340.215507507324,21471.0565032959,245.0001373291016,86.4000015258789,0.0001652618297832,0.050000000745058,227.60782,229.97299714811686,228.39227956136068,229.15413751638607,228.40663146972656
19092.34952545166,20478.17527770996,0.0,302.3999938964844,0.0,0.050000000745058,224.46245,224.4968157475664,224.43237894694016,225.29489745266255,224.447006225586
18343.62993621826,22215.71742248535,1215.99951171875,86.0,-4.2153845583811305e-05,0.050000000745058,225.30983,224.72868659917532,225.16833488044784,223.4458596769483,225.299545288086
21837.65468597412,10797.58332824707,608.0,89.85933685302734,-1.3410045689463276e-05,0.0099999997764825,236.97551,236.57668503041293,237.3425617218017,236.89133155397823,237.3578491210937
6364.116508483887,16258.430068969728,2554.0,10.0,1.2588174682928504e-05,0.050000000745058,258.0199,263.948197275868,257.95780974712073,260.63673472576164,258.0218505859375
2870.091758728028,30158.76722717285,485.0001220703125,86.4000015258789,1.192360110741959e-05,0.050000000745058,183.98293,181.32994381544341,183.32982984415688,181.1445918951526,183.5113067626953
10107.71445465088,26931.903244018555,973.999755859375,900.0,1.2804712274682772e-05,0.050000000745058,204.77414,204.89169611316325,205.0695299275716,203.84488793353555,205.01559448242188
18343.62993621826,19733.514358520508,2434.0,480.3428039550781,7.924422806100648e-05,0.050000000745058,226.63547,225.70473536279883,226.04876680903,223.663963573085,225.9774169921875
11106.00724029541,22712.15803527832,1704.0,30.0,2.20153740555004e-05,0.050000000745058,217.45149,219.10321378420815,213.00581665370146,212.80383010854902,213.1175842285156
21588.08148956299,13031.56608581543,730.0001220703125,1585.008056640625,0.0001651865648751,0.1666551977396011,232.02101,231.83055691768692,231.85201456827411,231.09488467680214,231.98252868652344
4866.67733001709,18988.85343933105,0.0,10.0,0.0,0.050000000745058,263.73453,261.63044256133725,269.70376217312275,262.641845357564,269.7207946777344
7362.409294128418,28669.445388793945,485.0001220703125,864.0,2.9221334253923405e-05,0.050000000745058,199.1356,197.8156279803166,198.41348539564345,196.68881960557118,198.40475463867188
1871.798973083496,30158.76722717285,1580.99951171875,86.4000015258789,7.85176775177868e-06,0.050000000745058,180.38586,176.59572675762638,180.07793494014547,180.48979549095978,180.02835083007812
21338.50829315185,6329.617813110352,1215.99951171875,86.4000015258789,3.504627343367783e-05,0.050000000745058,239.72298,239.93865281925574,240.28785612317583,241.3971337420018,240.1100006103516
9608.568061828611,36116.05458068848,2556.001953125,86.4000015258789,-5.785831289690248e-05,0.050000000745058,191.65251,190.80011571473995,190.87515063735339,187.662204585125,190.8788146972656
19341.9227218628,10549.363021850586,123.0000228881836,863.0755004882812,3.9310010618524656e-05,0.050000000745058,233.88455,233.216508869841,233.96424117024742,234.1068345101263,234.0629119873047
8859.848472595215,14272.667617797852,1580.99951171875,10.0,2.1750969197097924e-05,0.050000000745058,258.81644,261.93673190816804,258.6978216850085,259.66675421913135,258.6982116699219
12853.01961517334,29414.1063079834,0.0,86.4000015258789,0.0,0.050000000745058,200.10214,199.93334924691743,198.2507817586263,200.98128088255143,198.2512969970703
15348.751579284668,23208.59864807129,2434.0,302.3999938964844,3.65419064228488e-05,0.0099999997764825,216.46716,216.83340313175216,215.64005506016963,217.07407282957527,215.7775115966797
10107.71445465088,28669.445388793945,245.0001373291016,172.8000030517578,-6.53423982323047e-05,0.050000000745058,202.64417,199.6668010884758,202.5621671295166,198.46445762534498,202.53811645507807
14600.03199005127,18988.85343933105,608.0,302.3999938964844,-7.947980563669837e-05,0.0658687129616737,221.15604,221.13390581943534,221.62431591082117,220.63008438815305,221.6623077392578
873.5061874389648,29910.546920776367,245.0001373291016,86.4000015258789,-4.416871333698554e-05,0.050000000745058,170.03453,175.952966099567,166.84529073079426,169.34449672767184,166.315673828125
11106.00724029541,19733.514358520508,0.0,10.0,0.0,0.050000000745058,238.30621,233.87195525275064,236.44643676757812,232.2017099453262,234.00929260253903
17095.763954162598,14272.667617797852,1339.0,864.0,4.831922913077284e-05,0.050000000745058,227.6863,227.60984458753467,227.43882723239048,228.1202416238709,227.2821807861328
14350.458793640137,14272.667617797852,1460.99951171875,15.0,4.4091153627852405e-05,0.050000000745058,232.57164,232.4360720213594,232.89815877278645,232.3306332416095,231.9848022460937
12603.446418762209,26435.462631225582,485.0001220703125,50.0,3.9184157130665226e-05,0.050000000745058,207.6343,207.28467683078722,207.34484592692058,206.26522708931552,207.71063232421875
22835.94747161865,19485.294052124023,0.0,89.75440216064453,0.0,0.1299999952316284,227.56607,226.28821238334478,228.19688771565754,228.20340164108626,228.4416046142578
14350.458793640137,8067.159957885742,1339.0,86.4000015258789,2.736415098134702e-05,0.050000000745058,242.89383,242.54260650916314,243.23990468343098,245.60258923177483,243.21275329589844
4866.67733001709,20974.61589050293,2189.0,10.0,9.676412117376251e-06,0.050000000745058,243.71815,244.07523547787986,245.43207173665365,245.7399169657361,245.3012237548828
8610.275276184082,26683.68293762207,2312.00048828125,864.0,3.492997501419227e-05,0.050000000745058,203.3649,204.03644672869845,203.56042602539063,202.59582825157221,203.5424652099609
11854.726829528809,23953.259567260742,0.0,830.0,0.0,0.050000000745058,211.01047,211.34511490762188,211.76030080159506,211.03600834608827,211.747802734375
3369.238151550293,34874.953048706055,1580.99951171875,3307.89794921875,-0.0013437663749837,0.050000000745058,181.4224,179.9083787064083,181.0441278401854,179.11204945106013,180.8539886474609
4367.530937194824,21222.83619689941,973.999755859375,10.0,3.74698613862273e-06,0.050000000745058,241.99625,239.03871014131667,243.73452036539715,243.66693447148938,243.755599975586
17345.33715057373,15761.989456176758,0.0,864.0,0.0,0.0700000002980232,224.6813,224.35019041152876,224.3042791748047,225.60440755400296,224.2953948974609
22586.37427520752,8067.159957885742,1460.99951171875,86.4000015258789,5.858450556225648e-05,0.050000000745058,239.3637,239.06998027076153,239.11256265549434,239.44794703582883,239.04296875
11854.726829528809,27180.12355041504,2312.00048828125,172.8000030517578,-0.0001827899177776,0.050000000745058,206.55284,206.1785798054214,205.97690328666093,202.4387300353281,205.97970581054688
14350.458793640137,13528.006698608398,0.0,15.0,0.0,0.050000000745058,239.67842,241.48203873473864,240.47809112548828,241.07662548082413,240.36880493164065
18094.05673980713,22960.378341674805,1824.0,86.4000015258789,6.854341347009399e-05,0.050000000745058,224.45177,223.2089214795694,224.163833211263,222.7621791783071,223.9329071044922
22586.37427520752,8563.600570678711,2189.0,86.4000015258789,8.293159509063956e-05,0.050000000745058,238.7565,238.52329008148513,238.5259079415458,239.16430003375893,238.18966674804688
18094.05673980713,10797.58332824707,2554.0,1728.0,-0.0009696595819939,0.050000000745058,232.73341,232.41615170003135,232.49062440905686,236.0061761684366,232.55279541015625
9608.568061828611,34626.73274230957,0.0,86.4000015258789,0.0,0.050000000745058,189.21486,187.99087197042022,189.46230295817057,185.88849532013265,189.4454040527344
11854.726829528809,16010.209762573242,1339.0,20.0,1.0244800324252847e-05,0.050000000745058,233.69205,238.07501100967735,232.86914327547905,235.15811857167967,232.7490692138672
14849.605186462402,19485.294052124023,2312.00048828125,844.8878784179688,-6.784564756635716e-05,0.1000000014901161,221.0357,220.79359450710857,222.13646849052773,221.90464414770136,222.1353454589844
4617.104133605957,27428.343856811523,2554.0,86.4000015258789,1.2961286261686666e-05,0.050000000745058,198.10736,198.35553891863574,197.67010107828776,191.7722846417358,197.7180633544922
14100.885597229004,11294.02394104004,850.9998779296875,30.0,3.0108261586629413e-05,0.050000000745058,241.13213,240.21722794574063,241.94390825059682,240.628899535436,241.6790008544922
11854.726829528809,29910.546920776367,485.0001220703125,86.4000015258789,4.160263840397229e-05,0.050000000745058,201.59991,200.00664024196664,201.56997456533514,198.8650722083295,201.62001037597656
19341.9227218628,6577.838119506836,730.0001220703125,864.0,3.0126458319037e-05,0.050000000745058,238.62778,238.73495938403306,238.7409351035381,238.6834743977461,238.67694091796875
8610.275276184082,15513.769149780272,1580.99951171875,10.0,2.118015824886497e-05,0.050000000745058,258.50244,259.5142737459663,259.86045469592693,256.84404462181203,259.2615661621094
4866.67733001709,30655.20783996582,973.999755859375,433.0783996582031,1.1328444618601638e-05,0.1000000014901161,189.57495,189.30476422727423,189.45375691731772,187.0681814737192,189.26303100585932
5615.396919250488,22215.71742248535,1824.0,10.0,9.955771141112978e-06,0.050000000745058,235.76593,234.94209734732854,234.8546469116211,232.44546410244513,234.9443359375
17594.910346984863,5088.51628112793,1947.00048828125,86.4000015258789,0.0001376608679554,0.050000000745058,240.2197,240.70930076493767,240.0440187150447,243.43379783185358,239.94761657714844
10107.71445465088,14769.10823059082,2556.001953125,10.0,1.6979617475326944e-05,0.050000000745058,247.75662,248.49838502362138,249.28114267985026,250.277022080668,248.5320587158203
10107.71445465088,28669.445388793945,0.0,172.8000030517578,0.0,0.050000000745058,202.15475,198.8114766603276,201.3150773111979,201.12979009975268,201.3321075439453
15348.751579284668,23456.818954467773,973.999755859375,302.3999938964844,3.889350722859218e-05,0.0099999997764825,215.53397,216.5790724039733,215.42627438257608,214.8559055930229,215.5536193847656
4367.530937194824,27924.78446960449,0.0,86.4000015258789,0.0,0.050000000745058,195.36597,194.8230115845549,195.23823468526206,190.93651904640166,195.16650390625
22336.801078796387,18988.85343933105,485.0001220703125,1470.1949462890625,8.316061261725408e-05,0.1299999952316284,228.86388,228.3459134840258,227.9641148885091,231.45568528551752,227.9339599609375
8360.70207977295,17499.53160095215,0.0,10.0,0.0,0.050000000745058,266.82013,262.6517824483178,265.5197644042969,264.49162360743844,265.5116882324219
21088.935096740723,5088.51628112793,245.0001373291016,86.4000015258789,4.216108600360202e-06,0.050000000745058,239.8333,241.00993243208933,240.89251279803085,243.1057017702723,240.6288909912109
13851.312400817871,23953.259567260742,1704.0,1728.0,2.4420041896466698e-06,0.050000000745058,213.19118,213.5491601782949,213.63696176034432,212.65432732218954,213.5196990966797
21338.50829315185,18740.63313293457,1095.99951171875,864.0,9.475432577579032e-05,0.050000000745058,228.59865,228.8441310828497,228.7189237467448,228.52430939204658,228.7212677001953
23834.240257263184,8067.159957885742,1947.00048828125,86.4000015258789,5.930976335773221e-05,0.050000000745058,239.51659,239.51618374849306,239.21629969998796,240.71160478673954,239.2151336669922
11106.00724029541,28421.22508239746,2189.0,172.8000030517578,-2.1520841477849976e-05,0.050000000745058,202.97708,202.7052318619505,203.59692775512372,200.77083914912518,203.5919342041016
17095.763954162598,17995.972213745117,1339.0,1728.0,-5.523880634475626e-05,0.050000000745058,224.39284,224.60547606056932,225.26992521103597,224.5174432077961,225.29530334472656
22835.94747161865,20478.17527770996,608.0,3456.0,0.0001470814709557,0.1299999952316284,228.70448,228.47533276618321,228.4205594889323,229.3240804488697,228.41925048828125
14849.605186462402,16506.65037536621,365.0001220703125,864.490478515625,-7.627127138966315e-05,0.0499824807047843,223.73987,223.4324191211456,223.26769217333543,223.50337319286805,223.2909698486328
17844.483543395996,22463.93772888184,1460.99951171875,86.0,1.392760181469817e-05,0.050000000745058,223.52896,223.06638228436742,223.02128092447916,222.75895396160783,222.68247985839844
4367.530937194824,31896.30937194824,730.0001220703125,847.4218139648438,2.2541889600849386e-05,0.050000000745058,186.64697,185.6464912099149,186.3788146679591,185.39367072810234,186.29464721679688
16097.471168518066,20974.61589050293,2312.00048828125,179.2039031982422,-4.213827847777212e-05,0.050000000745058,222.32744,220.53559667335878,222.14382927202342,220.24451425083205,222.16232299804688
15598.3247756958,15513.769149780272,0.0,864.0,0.0,0.0105505799874663,224.42574,224.35753783452205,224.27244152125215,225.3660576315263,224.2543029785156
12104.30002593994,18492.41282653809,0.0,20.0,0.0,0.050000000745058,234.57935,234.7807262612551,233.44703114827473,231.74208042696554,232.2209014892578
4617.104133605957,27180.12355041504,1947.00048828125,86.4000015258789,1.054766035728978e-05,0.050000000745058,200.61928,200.56169892451337,198.095903116862,193.05940662181283,198.15402221679688
7362.409294128418,29910.546920776367,365.0001220703125,691.2000122070312,2.611586285878498e-05,0.050000000745058,196.05566,195.12672882292253,195.40858245849608,194.30183465108212,195.6186065673828
8859.848472595215,15513.769149780272,1339.0,10.0,8.731457781489165e-06,0.050000000745058,256.8422,258.1136665388016,255.68235799618944,255.60040854578054,255.64764404296875
10856.434043884276,36116.05458068848,2069.0,86.4000015258789,-9.73894802950818e-05,0.050000000745058,192.3329,192.09571164133465,192.52060313555978,188.86796170427468,192.6200714111328
22087.22788238525,7570.719345092773,123.0000228881836,86.4000015258789,-1.2039778204890623e-05,0.1078542023897171,239.33273,238.70474663869715,239.3133537993034,246.15509478592247,238.7758331298828
23085.520668029785,19733.514358520508,123.0000228881836,86.66136932373047,4.191210756697283e-05,0.1298868954181671,227.0639,226.8238498850273,227.40873809814454,228.38046333510854,227.4133453369141
13851.312400817871,9556.481796264648,0.0,30.0,0.0,0.050000000745058,257.5173,256.3325666126272,258.65503173828125,256.7657216308264,258.6466979980469
14100.885597229004,8067.159957885742,850.9998779296875,86.4000015258789,1.2197798283311494e-05,0.050000000745058,242.3633,245.33785605915756,242.657150723089,247.06164483898425,242.65982055664065
9858.141258239746,25690.801712036133,1339.0,864.0,1.8216860886674806e-05,0.050000000745058,206.5065,206.7867901111889,206.65803934733074,205.18252863360536,206.7271423339844
6863.262901306152,15761.989456176758,245.0001373291016,10.0,5.317963201450057e-06,0.050000000745058,267.58826,277.8599887387458,268.4411857096354,270.3407122829097,268.449462890625
3868.384544372559,31648.08906555176,485.0001220703125,173.7346954345703,1.8547491820390712e-05,0.050000000745058,185.59163,182.01802910859405,185.58664663517015,182.153581850102,185.714111328125
19341.9227218628,19237.07374572754,485.0001220703125,864.0,0.0001650871541205,0.050000000745058,227.20586,226.3697305866266,226.48325531005858,226.44422233010258,226.4906005859375
21588.08148956299,6081.397506713867,2189.0,86.4000015258789,0.0001098808364799,0.050000000745058,239.81741,240.07013110350533,239.9512301214309,241.26194332356044,239.97573852539065
10107.71445465088,28917.66569519043,485.0001220703125,172.8000030517578,2.097633064164489e-05,0.050000000745058,201.96126,199.74958526117126,201.91643544514974,199.0633326350234,202.0338897705078
19841.06911468506,20974.61589050293,1215.99951171875,86.4000015258789,1.974082497822677e-05,0.050000000745058,227.25325,229.34185519598896,227.80788380940754,227.14911725366497,227.7926025390625
8360.70207977295,18740.63313293457,1947.00048828125,10.0,-3.2451730155919794e-05,0.050000000745058,252.38095,247.19602733618942,252.3653510538737,247.19241558860793,253.084228515625
15598.3247756958,12535.12547302246,1215.99951171875,30.0,-1.60582040063597e-05,0.050000000745058,233.5966,232.56964535790863,234.11156597666258,229.56362695881953,234.1517639160156
8111.128883361816,25690.801712036133,1704.0,86.47516632080078,1.0927716203136769e-05,0.050000000745058,203.79643,210.7545709228863,204.32818786621092,201.88177040825755,204.2518920898437
14100.885597229004,22215.71742248535,0.0,172.8000030517578,0.0,0.050000000745058,215.24818,215.95665698063954,214.33958327831525,214.80951316908434,214.0052947998047
9358.99486541748,22215.71742248535,245.0001373291016,30.0,8.067144302299035e-06,0.050000000745058,222.08887,225.1474753786693,223.58206444634334,220.5607060881378,223.48114013671875
21588.08148956299,7570.719345092773,2554.0,86.4000015258789,1.843781474094207e-05,0.050000000745058,238.72795,238.44848342997426,238.31007320836056,240.21321118497195,238.3121032714844
20090.64231109619,11790.464553833008,2554.0,86.4000015258789,-3.3437224129952805e-06,0.050000000745058,232.8901,233.18494118826248,233.07249969045589,234.20614622447587,233.19482421875
10606.860847473145,15761.989456176758,123.0000228881836,10.0,9.596690216530988e-06,0.050000000745058,256.8087,255.972130880145,258.9912525431315,251.73636988562927,257.3458557128906
5615.396919250488,33633.85151672363,0.0,864.0,0.0,0.050000000745058,182.10287,184.36569945473298,181.88034813605415,182.19524171488789,181.9638061523437
7362.409294128418,16754.870681762695,2069.0,10.0,5.348747668965423e-06,0.050000000745058,258.7697,261.24321310180363,259.43383514856407,256.6995304359373,259.4631042480469
16596.617561340332,9308.261489868164,1339.0,86.4000015258789,-1.2748304015046392e-05,0.050000000745058,236.99124,236.28215736583527,237.28035654703777,234.17914532423273,237.307373046875
19841.06911468506,13528.006698608398,1704.0,691.2000122070312,-2.518533978127495e-05,0.050000000745058,230.04796,230.74224957221824,230.63402520617248,230.6235616969652,230.66050720214844
12104.30002593994,26187.2423248291,1824.0,864.0,2.207533908959895e-05,0.050000000745058,207.51834,208.1542109989849,207.74622538248698,206.91629253880288,207.73260498046875
7861.555686950684,34874.953048706055,2556.001953125,15.552000045776367,1.8279542482551124e-05,0.050000000745058,186.13228,187.1352330081411,187.15227712746267,188.80306507533973,187.23873901367188
11106.00724029541,15513.769149780272,2434.0,10.0,4.328551939748326e-06,0.050000000745058,240.42802,241.96414512479134,239.80438435872395,242.0574792974003,239.1586761474609
22586.37427520752,12038.684860229492,1947.00048828125,86.4000015258789,0.0001427046490716,0.1700000017881393,235.63768,235.92175928123865,235.96633873664007,236.11640643972206,235.9694061279297
17844.483543395996,8315.380264282227,2189.0,86.4000015258789,-5.658215872948739e-06,0.050000000745058,237.24718,236.79933249672737,237.07654738954108,236.1735232339431,237.07473754882807
17844.483543395996,10549.363021850586,2554.0,894.2091064453125,-8.216699170267843e-06,0.1140038967132568,232.89288,232.92068540091776,232.75198100596336,236.24830221375515,232.76190185546875
15348.751579284668,17995.972213745117,1824.0,691.2000122070312,3.0466792221386626e-05,0.0099999997764825,223.6146,223.25770432762587,223.47106268249118,223.32408582319806,223.6409149169922
1123.0793838500977,31151.64845275879,1704.0,172.8000030517578,-0.0012219207055025,0.050000000745058,178.0911,178.0403320199514,178.4572024536133,175.9328069805649,178.27093505859375
13352.166007995604,32392.74998474121,2555.0009765625,173.6667022705078,3.511663879975736e-05,0.050000000745058,196.43132,198.86687156205397,197.66305231730144,195.75156324585404,197.50379943847656
8360.70207977295,35619.61396789551,1215.99951171875,17.654159545898438,4.790652057043392e-05,0.050000000745058,190.20958,188.67602586053434,188.53242024739583,187.44540306048955,188.26954650878903
8859.848472595215,16754.870681762695,2069.0,10.0,4.717303700938967e-06,0.050000000745058,254.09598,252.74194405598726,256.1464306220807,252.0418211462698,255.3848419189453
4617.104133605957,19733.514358520508,0.0,10.0,0.0,0.050000000745058,255.96312,255.05168190020743,249.50993642171224,255.75599168201293,269.2275085449219
8859.848472595215,23705.039260864258,608.0,30.0,4.248156201968439e-06,0.050000000745058,212.12561,217.57600803465965,212.2461860148112,209.72782693362888,211.79537963867188
12353.873222351074,29165.88600158692,2556.001953125,43.20000076293945,-2.3558837272619424e-05,0.050000000745058,202.74905,202.25281957637557,202.66320832909477,201.47809896811773,202.6546936035156
18343.62993621826,16506.65037536621,1704.0,864.0,-2.829791627190513e-05,0.0700000002980232,226.26604,226.6644230890756,226.44990929118464,226.37634307448613,226.45797729492188
